product_id,category_id,rank
542,180,143
542,188,335
542,194,81
542,200,138
543,47,7
543,180,144
543,188,336
543,194,82
543,200,139
544,47,8
544,180,145
544,188,337
544,192,26
544,200,140
545,47,9
545,180,146
545,188,338
545,194,83
545,200,141
546,47,10
546,175,79
546,180,147
546,188,339
546,199,71
547,47,11
547,180,148
547,188,340
547,195,40
547,200,142
548,47,12
548,175,80
548,180,149
548,188,341
548,200,143
549,47,13
549,180,150
549,188,342
549,194,84
549,200,144
550,47,14
550,175,81
550,180,151
550,188,343
550,200,145
551,47,15
551,180,152
551,188,344
551,196,34
551,201,176
552,47,16
552,180,153
552,188,345
552,194,85
552,200,146
553,47,17
553,180,154
553,188,346
553,194,86
553,200,147
554,47,18
554,177,34
554,180,155
554,188,347
554,200,148
555,47,19
555,176,104
555,180,156
555,187,4
555,200,149
556,47,20
556,175,82
556,180,157
556,188,348
556,199,72
557,47,21
557,176,105
557,180,158
557,188,349
557,200,150
558,47,22
558,175,83
558,180,159
558,188,350
558,198,74
559,47,23
559,175,84
559,180,160
559,188,351
559,198,75
560,47,24
560,185,192
560,188,352
560,193,40
560,199,73
561,47,25
561,180,161
561,188,353
561,196,35
561,200,151
562,42,11
562,179,20
562,194,87
562,201,177
563,32,1
563,42,2
563,174,3
563,178,4
563,179,5
563,194,6
563,197,7
563,201,8
564,42,13
564,179,22
564,195,41
564,201,179
565,42,14
565,179,23
565,196,36
565,201,180
566,42,15
566,177,35
566,179,24
566,201,181
567,42,16
567,179,25
567,196,37
567,201,182
568,42,17
568,177,36
568,179,26
568,201,183
569,42,18
569,177,37
569,179,27
569,201,184
570,42,19
570,177,38
570,179,28
570,201,185
571,42,20
571,177,39
571,179,29
571,201,186
572,42,21
572,175,85
572,179,30
572,201,187
573,42,22
573,179,31
573,195,42
573,201,188
574,42,23
574,179,32
574,193,41
574,201,189
575,42,24
575,179,33
575,194,89
575,201,190
576,42,25
576,177,40
576,179,34
576,201,191
577,42,26
577,179,35
577,196,38
577,201,192
578,42,27
578,175,86
578,179,36
578,201,193
579,42,28
579,179,37
579,196,39
579,201,194
580,42,29
580,175,87
580,179,38
580,201,195
581,42,30
581,177,41
581,179,39
581,201,196
582,42,31
582,175,88
582,179,40
582,201,197
583,42,32
583,179,41
583,194,90
583,201,198
584,42,33
584,177,42
584,179,42
584,201,199
585,42,34
585,179,43
585,196,40
585,201,200
586,42,35
586,179,44
586,194,91
586,201,201
587,42,36
587,179,45
587,193,42
587,201,202
588,42,37
588,179,46
588,194,92
588,201,203
589,42,38
589,179,47
589,195,43
589,201,204
590,42,39
590,177,43
590,179,48
590,201,205
591,42,40
591,179,49
591,195,44
591,201,206
592,42,41
592,179,50
592,194,93
592,201,207
593,42,42
593,179,51
593,196,41
593,201,208
594,42,43
594,179,52
594,190,2
594,195,45
594,201,209
595,42,44
595,175,89
595,179,53
595,190,3
595,201,210
596,42,45
596,179,54
596,190,4
596,195,46
596,201,211
597,42,46
597,179,55
597,190,5
597,194,94
597,201,212
598,42,47
598,179,56
598,188,354
598,194,95
598,201,213
599,42,48
599,179,57
599,189,34
599,195,47
599,201,214
600,42,49
600,175,90
600,179,58
600,188,355
600,201,215
601,42,50
601,177,44
601,179,59
601,188,356
601,201,216
602,42,51
602,179,60
602,190,6
602,196,42
602,201,217
603,42,52
603,179,61
603,190,7
603,194,96
603,201,218
604,42,53
604,175,91
604,179,62
604,190,8
604,201,219
605,42,54
605,179,63
605,190,9
605,196,43
605,201,220
606,42,55
606,179,64
606,190,10
606,195,48
606,201,221
607,42,56
607,179,65
607,190,11
607,195,49
607,201,222
608,42,57
608,179,66
608,190,12
608,193,43
608,201,223
609,42,58
609,179,67
609,190,13
609,195,50
609,201,224
610,42,59
610,175,92
610,179,68
610,190,14
610,201,225
611,42,60
611,179,69
611,190,15
611,195,51
611,201,226
612,43,11
612,176,106
612,180,162
612,198,76
613,43,12
613,179,70
613,194,97
613,199,74
614,43,13
614,179,71
614,193,44
614,199,75
615,43,14
615,177,45
615,179,72
615,199,76
616,43,15
616,179,73
616,194,98
616,199,77
617,43,16
617,176,107
617,179,74
617,200,152
618,43,17
618,179,663
618,192,27
618,198,77
619,43,18
619,177,46
619,179,664
619,200,153
620,43,19
620,177,47
620,179,75
620,198,78
621,43,20
621,179,76
621,194,99
621,198,79
622,43,21
622,179,665
622,194,100
622,198,80
623,43,22
623,175,93
623,179,77
623,198,81
624,43,23
624,180,166
624,194,101
624,198,82
625,43,24
625,176,108
625,179,78
625,199,78
626,43,25
626,179,79
626,192,28
626,198,83
627,43,26
627,179,80
627,193,45
627,200,154
628,43,27
628,175,94
628,179,81
628,199,79
629,43,28
629,179,82
629,194,102
629,199,80
630,43,29
630,177,48
630,179,83
630,200,155
631,43,30
631,179,84
631,192,29
631,198,84
632,43,31
632,177,49
632,179,85
632,198,85
633,43,32
633,176,109
633,179,86
633,199,81
634,43,33
634,175,95
634,179,87
634,199,82
635,43,34
635,176,110
635,179,88
635,200,156
636,43,35
636,176,111
636,179,89
636,200,157
637,43,36
637,179,90
637,194,103
637,199,83
638,43,37
638,179,91
638,195,52
638,198,86
639,43,38
639,175,96
639,179,92
639,200,158
640,43,39
640,177,50
640,179,666
640,200,159
641,43,40
641,175,97
641,179,93
641,199,84
642,43,41
642,179,94
642,192,30
642,198,87
642,200,160
644,43,43
644,176,112
644,179,96
644,200,162
645,43,44
645,179,97
645,195,53
645,198,88
646,43,45
646,177,51
646,179,98
646,200,163
647,43,46
647,175,98
647,179,99
647,200,164
648,43,47
648,176,113
648,179,100
648,199,85
649,43,48
649,177,52
649,179,667
649,199,86
650,43,49
650,177,53
650,179,101
650,199,87
651,43,50
651,177,54
651,179,668
651,199,88
652,43,51
652,179,102
652,194,105
652,198,89
653,43,52
653,179,103
653,194,106
653,199,89
654,43,53
654,176,114
654,180,170
654,199,90
655,43,54
655,175,99
655,179,669
655,200,165
656,43,55
656,179,104
656,193,46
656,200,166
657,43,56
657,176,115
657,179,105
657,198,90
658,43,57
658,180,937
658,193,47
658,200,167
659,43,58
659,175,100
659,180,173
659,198,91
660,43,59
660,177,55
660,179,671
660,198,92
660,199,91
661,43,60
661,177,56
661,180,175
661,200,168
662,43,61
662,180,936
662,194,107
662,200,169
663,43,62
663,180,177
663,196,44
663,200,170
664,43,63
664,177,57
664,180,178
664,200,171
665,43,64
665,180,179
665,194,108
665,199,92
666,43,65
666,180,935
666,195,54
666,199,93
667,43,66
667,177,58
667,180,181
667,198,93
667,199,94
668,43,67
668,177,59
668,180,182
668,199,95
669,43,68
669,177,60
669,179,106
669,198,94
670,43,69
670,176,116
670,179,107
670,199,96
671,43,70
671,177,61
671,179,108
671,198,95
672,43,71
672,179,109
672,194,109
672,199,97
673,43,72
673,177,62
673,179,110
673,199,98
674,43,73
674,176,117
674,179,111
674,199,99
675,43,74
675,177,63
675,179,112
675,200,172
676,43,75
676,175,101
676,180,183
676,198,96
676,199,100
677,43,76
677,180,184
677,194,110
677,200,173
678,43,77
678,175,102
678,180,185
678,200,174
679,43,78
679,176,118
679,180,186
679,200,175
680,43,79
680,175,103
680,180,187
680,200,176
681,43,80
681,180,188
681,195,55
681,198,97
681,200,177
682,43,81
682,180,189
682,192,31
682,198,98
682,199,101
683,37,4
683,180,190
683,196,190
683,198,99
684,37,5
684,176,119
684,180,191
684,198,100
685,37,6
685,175,104
685,180,192
685,198,101
685,199,914
686,37,7
686,177,64
686,180,193
686,199,913
687,37,8
687,176,120
687,180,194
687,198,103
688,37,9
688,177,65
688,180,195
688,198,104
688,201,1296
689,37,10
689,175,105
689,180,196
689,198,105
689,199,912
690,37,11
690,176,121
690,180,197
690,198,106
691,37,12
691,176,122
691,180,198
691,198,107
691,201,1295
692,37,13
692,176,123
692,180,199
692,198,108
692,201,1294
693,37,14
693,180,200
693,194,111
693,199,911
694,37,15
694,180,201
694,194,112
694,199,910
695,37,16
695,176,124
695,180,202
695,198,111
695,199,909
696,37,17
696,176,125
696,180,203
696,198,112
696,199,908
697,37,18
697,176,126
697,180,204
697,198,113
697,199,907
698,37,19
698,176,127
698,180,205
698,198,114
698,201,1293
699,37,20
699,180,206
699,192,33
699,198,115
699,201,1292
700,37,21
700,176,128
700,180,207
700,198,116
700,201,1291
701,37,22
701,180,208
701,196,189
701,198,117
702,37,23
702,176,129
702,180,209
702,198,118
702,201,1290
703,37,24
703,175,106
703,180,210
703,198,119
704,37,25
704,180,211
704,192,35
704,198,120
704,201,1289
705,37,26
705,176,130
705,180,212
705,198,121
705,201,1288
706,37,27
706,180,213
706,192,36
706,198,122
706,201,1287
707,37,28
707,176,131
707,180,214
707,198,123
707,201,1286
708,37,29
708,180,215
708,192,37
708,198,124
708,201,1285
709,37,30
709,176,132
709,180,216
709,198,125
709,201,1284
710,37,31
710,180,217
710,196,188
710,200,1229
710,201,1283
711,37,32
711,176,133
711,180,218
711,198,127
711,201,1282
712,37,33
712,176,134
712,180,219
712,198,128
713,37,34
713,180,220
713,192,39
713,199,906
713,201,1281
714,37,35
714,176,135
714,180,221
714,198,130
714,201,1280
715,37,36
715,180,222
715,192,40
715,198,131
715,201,1279
716,37,37
716,176,136
716,180,223
716,198,132
717,37,38
717,176,137
717,180,224
717,198,133
718,37,39
718,176,138
718,180,225
718,199,905
718,201,1278
719,37,40
719,176,815
719,180,226
719,199,904
719,201,1277
720,37,41
720,177,66
720,180,227
720,199,903
721,37,42
721,175,107
721,180,228
721,198,137
722,37,43
722,180,229
722,192,41
722,198,138
723,37,44
723,180,230
723,192,42
723,198,139
724,37,45
724,176,139
724,185,193
724,198,140
724,201,1276
725,37,46
725,176,140
725,185,194
725,199,902
725,201,1275
726,37,47
726,176,141
726,185,195
726,199,901
726,201,1274
727,36,7
727,180,231
727,194,114
727,201,227
728,36,8
728,180,232
728,194,115
728,201,228
729,36,9
729,180,233
729,194,116
729,201,229
730,36,10
730,180,234
730,194,117
730,201,230
731,36,11
731,176,814
731,180,235
731,199,900
731,201,231
732,36,12
732,176,813
732,180,236
732,199,899
732,201,232
733,36,13
733,180,237
733,195,56
733,201,233
734,36,14
734,177,67
734,180,238
734,201,234
735,36,15
735,180,239
735,194,118
735,201,235
736,36,16
736,180,240
736,195,57
736,201,236
737,36,17
737,176,142
737,180,241
737,199,898
737,201,237
738,36,18
738,180,242
738,192,44
738,199,897
738,201,238
739,36,19
739,180,243
739,194,119
739,201,239
740,36,20
740,176,143
740,180,244
740,199,896
740,201,240
741,36,21
741,185,196
741,194,120
741,201,241
742,36,22
742,177,68
742,180,245
742,199,895
743,36,23
743,180,246
743,194,121
743,201,243
744,36,24
744,180,247
744,196,45
744,201,244
745,36,25
745,175,109
745,180,248
745,198,592
745,201,245
746,36,26
746,180,249
746,195,184
746,201,246
747,36,27
747,185,197
747,196,46
747,201,247
748,36,28
748,177,69
748,185,198
748,199,894
749,36,29
749,176,144
749,185,199
749,199,893
749,201,249
750,36,30
750,180,250
750,194,122
750,199,892
751,36,31
751,185,200
751,194,123
751,199,891
751,201,251
752,36,32
752,185,201
752,194,641
752,199,890
752,201,252
753,35,8
753,180,251
753,192,45
753,198,143
754,35,9
754,176,812
754,180,252
754,198,144
754,201,1273
755,35,10
755,180,253
755,192,46
755,199,761
755,201,1272
756,35,11
756,176,145
756,180,254
756,198,502
756,201,1271
757,35,12
757,180,255
757,192,47
757,200,1228
757,201,1270
758,35,13
758,175,112
758,180,256
758,200,1227
758,201,1269
759,35,14
759,176,146
759,180,257
759,198,504
759,201,1268
760,35,15
760,180,258
760,192,48
760,198,150
760,201,1267
761,35,16
761,177,70
761,185,202
761,200,1226
761,201,1266
762,35,17
762,176,147
762,185,203
762,198,505
762,201,1265
763,35,18
763,180,259
763,194,124
763,199,768
763,201,1264
764,35,19
764,175,113
764,180,260
764,198,506
765,35,20
765,180,261
765,194,125
765,199,769
766,35,21
766,175,114
766,180,262
766,199,115
767,35,22
767,176,148
767,180,263
767,199,116
768,35,23
768,175,115
768,185,204
768,199,117
768,201,1263
769,35,24
769,185,205
769,194,126
769,199,118
769,201,1262
770,35,25
770,185,206
770,194,127
770,199,119
770,201,1261
771,35,26
771,180,264
771,194,128
771,198,512
771,201,1260
772,35,27
772,176,149
772,185,207
772,200,1225
772,201,1259
773,35,28
773,177,71
773,185,208
773,199,771
773,201,1258
774,35,29
774,185,209
774,193,219
774,199,123
774,201,1257
775,35,30
775,176,150
775,185,210
775,199,124
775,201,1256
776,35,31
776,185,211
776,194,129
776,199,125
776,201,1255
777,35,32
777,176,151
777,185,212
777,198,517
777,201,1254
778,35,33
778,175,117
778,185,213
778,199,127
779,35,34
779,176,152
779,185,214
779,199,128
780,35,35
780,176,153
780,185,215
780,199,129
780,201,1253
781,35,36
781,185,216
781,192,49
781,199,130
781,201,1252
782,35,37
782,175,118
782,185,217
782,198,172
782,201,1251
783,35,38
783,185,218
783,192,202
783,200,1224
783,201,253
784,35,39
784,175,598
784,185,219
784,201,1250
785,35,40
785,176,811
785,185,220
785,201,1249
786,35,41
786,175,119
786,185,221
786,199,135
786,201,1248
787,35,42
787,176,154
787,185,222
787,199,136
787,201,1247
788,53,58
788,188,1718
788,191,14
788,194,130
788,199,137
788,201,1246
789,53,59
789,176,155
789,188,357
789,191,15
789,199,138
789,201,1245
790,53,60
790,177,72
790,188,358
790,191,16
790,198,591
790,201,1244
791,53,61
791,188,1719
791,191,17
791,194,131
791,199,140
791,201,1243
792,53,62
792,188,1720
792,191,18
792,194,132
792,199,141
792,201,1242
793,53,63
793,188,359
793,191,19
793,194,640
793,199,142
793,201,1241
794,53,64
794,188,1721
794,191,20
794,194,133
794,199,143
794,201,1240
795,53,65
795,176,156
795,186,60
795,188,1722
795,198,437
795,201,1239
796,53,66
796,177,73
796,186,61
796,188,360
796,198,438
796,201,1238
797,53,67
797,186,62
797,188,361
797,194,134
797,199,146
797,201,1237
798,53,68
798,186,63
798,188,1723
798,194,135
798,199,147
798,201,1236
799,53,69
799,176,157
799,186,64
799,188,362
800,53,70
800,186,65
800,188,1724
800,192,201
800,198,590
801,53,71
801,176,158
801,186,66
801,188,1725
801,198,589
802,53,72
802,175,120
802,186,67
802,188,1726
802,199,151
803,53,73
803,177,74
803,186,68
803,188,1727
803,198,439
804,53,74
804,186,69
804,188,363
804,194,136
804,199,153
804,201,1235
805,53,75
805,186,70
805,188,1728
805,192,50
805,198,588
806,53,76
806,175,121
806,186,71
806,188,364
806,200,1223
807,53,77
807,176,159
807,186,72
807,188,1729
807,198,587
808,53,78
808,176,160
808,186,73
808,188,365
808,198,586
809,53,79
809,186,74
809,188,366
809,194,137
809,199,158
809,201,1234
810,53,80
810,186,75
810,188,367
810,195,60
810,200,1222
811,53,81
811,175,122
811,186,76
811,188,368
811,198,585
812,53,82
812,175,123
812,186,77
812,187,5
812,199,161
813,53,83
813,176,161
813,185,223
813,189,47
813,201,1233
814,53,84
814,176,162
814,186,78
814,188,369
814,200,1221
815,53,85
815,176,163
815,186,79
815,188,370
815,199,164
816,53,86
816,186,80
816,188,371
816,194,138
816,199,165
816,201,1232
817,53,87
817,186,81
817,188,372
817,192,200
817,201,1231
818,53,88
818,186,82
818,188,1730
818,194,139
818,199,167
818,201,799
819,53,89
819,185,224
819,188,373
819,194,140
819,199,168
820,53,90
820,176,164
820,185,225
820,188,374
820,198,524
820,199,169
821,53,91
821,185,226
821,188,375
821,192,51
821,201,1230
822,53,92
822,176,165
822,186,83
822,188,376
822,199,171
822,201,1229
823,53,93
823,185,227
823,188,377
823,192,52
823,201,1228
824,53,94
824,185,228
824,188,378
824,193,49
824,199,173
825,32,1
825,53,2
825,174,3
825,177,4
825,178,5
825,181,6
825,185,7
825,188,8
825,197,9
825,199,10
826,53,96
826,185,230
826,188,1731
826,195,61
826,199,175
827,53,97
827,176,166
827,185,231
827,188,1732
827,199,176
828,53,98
828,175,124
828,185,232
828,188,1733
828,198,584
828,199,177
829,53,99
829,176,167
829,185,233
829,188,1734
829,198,583
830,53,100
830,176,168
830,185,234
830,188,380
830,199,179
830,201,1227
831,53,101
831,176,169
831,185,235
831,188,381
831,201,1226
832,53,102
832,176,170
832,186,84
832,188,382
832,198,582
833,53,103
833,175,125
833,186,85
833,188,383
833,200,1220
833,201,1225
834,53,104
834,176,171
834,186,86
834,188,384
834,199,183
834,201,1224
835,53,105
835,176,172
835,186,87
835,188,385
835,198,581
835,201,1223
836,53,106
836,176,173
836,186,88
836,188,386
836,199,185
836,201,1222
837,53,107
837,186,89
837,188,387
837,195,62
837,200,1219
837,201,1221
838,53,335
838,176,174
838,186,90
838,188,388
838,199,187
838,201,1220
839,53,109
839,185,236
839,188,389
839,194,141
839,198,580
839,201,1219
840,53,110
840,186,91
840,188,390
840,194,142
840,199,189
841,31,1
842,53,112
842,186,93
842,187,6
842,194,143
842,198,579
842,201,1218
843,53,113
843,177,77
843,186,94
843,188,392
843,199,192
844,53,114
844,177,78
844,188,393
844,191,21
844,199,193
844,201,1217
845,53,115
845,176,175
845,188,394
845,191,22
845,198,578
845,201,1216
846,53,116
846,176,176
846,189,53
846,191,23
846,199,195
846,201,1215
847,53,328
847,176,177
847,188,395
847,191,24
847,199,196
847,201,1214
848,53,118
848,176,178
848,188,396
848,191,25
848,199,197
848,201,1213
849,53,119
849,189,54
849,191,26
849,194,144
849,199,198
849,201,1212
850,53,120
850,188,397
850,191,27
850,193,218
850,200,1218
850,201,1211
851,53,121
851,186,95
851,188,398
851,194,145
851,199,200
852,53,122
852,177,298
852,188,1735
852,191,28
852,199,201
852,201,1210
853,53,123
853,186,96
853,188,1736
853,194,146
853,199,202
853,201,1209
854,53,124
854,177,79
854,186,97
854,188,1737
854,199,203
855,53,125
855,176,179
855,186,98
855,188,399
855,199,204
855,201,1208
856,53,345
856,188,1738
856,191,29
856,194,147
856,199,205
856,201,1207
857,53,127
857,177,297
857,186,99
857,188,400
857,199,206
858,53,128
858,177,80
858,186,100
858,188,401
858,199,207
859,34,1
859,186,101
859,187,39
859,188,1739
859,189,372
859,194,639
859,199,889
859,201,959
860,34,2
860,186,102
860,187,40
860,188,1740
860,189,373
860,194,638
860,201,960
861,34,3
861,186,103
861,187,41
861,188,1741
861,189,374
861,194,637
861,199,888
862,34,4
862,186,104
862,187,42
862,188,1742
862,189,375
862,195,183
862,199,887
862,201,961
863,34,5
863,186,105
863,187,43
863,188,1743
863,189,376
863,195,182
863,198,526
863,201,962
864,34,6
864,186,106
864,187,44
864,188,1744
864,189,377
864,194,636
864,199,886
864,201,963
865,40,38
865,176,810
865,180,265
865,188,1745
865,189,378
865,200,1217
865,201,1206
866,40,39
866,176,809
866,185,237
866,188,1746
866,189,379
866,200,1216
866,201,964
867,40,40
867,185,238
867,188,1747
867,189,380
867,192,199
867,200,1215
867,201,965
868,40,41
868,185,239
868,188,1748
868,189,381
868,194,635
868,200,1214
869,40,42
869,185,240
869,188,1749
869,189,382
869,192,198
869,200,1213
869,201,966
870,40,43
870,176,711
870,185,241
870,188,1750
870,189,383
870,200,1212
870,201,967
871,40,44
871,185,242
871,188,1751
871,189,384
871,193,217
871,200,1211
872,40,45
872,176,808
872,185,243
872,188,1752
872,189,385
872,200,1210
872,201,968
873,40,46
873,176,807
873,185,244
873,188,1753
873,189,386
873,200,1209
873,201,969
874,40,47
874,185,245
874,188,1754
874,189,387
874,193,216
874,200,1208
874,201,970
875,40,48
875,176,806
875,185,246
875,188,1755
875,189,388
875,200,1207
876,40,49
876,175,597
876,185,247
876,188,1756
876,189,389
876,200,1206
876,201,971
877,40,50
877,176,805
877,185,248
877,188,1757
877,189,390
877,200,1205
877,201,972
878,40,51
878,176,804
878,185,249
878,188,1758
878,189,391
878,200,1204
879,40,52
879,177,296
879,185,250
879,188,1759
879,189,392
879,198,178
879,199,794
880,40,53
880,176,803
880,185,251
880,188,1760
880,189,393
880,198,577
880,200,1203
881,40,54
881,185,252
881,188,1761
881,189,394
881,193,179
881,200,195
881,201,973
882,40,55
882,176,802
882,185,253
882,188,1762
882,189,395
882,198,180
882,199,795
883,40,56
883,176,801
883,185,254
883,188,1763
883,189,396
883,200,197
883,201,974
884,40,57
884,176,800
884,185,255
884,188,1764
884,189,397
884,199,796
885,40,58
885,177,295
885,185,256
885,188,1765
885,189,398
885,198,527
885,199,214
886,40,59
886,176,799
886,185,257
886,188,1766
886,189,399
886,200,200
886,201,975
887,40,60
887,185,258
887,188,1767
887,189,400
887,194,634
887,199,215
888,40,61
888,177,294
888,185,259
888,188,1768
888,189,401
888,199,797
889,40,62
889,185,260
889,188,1769
889,189,402
889,193,215
889,199,798
890,40,63
890,185,261
890,188,1770
890,189,403
890,194,633
890,199,799
891,40,64
891,175,596
891,185,262
891,188,1771
891,189,404
891,198,528
891,199,800
892,40,65
892,185,263
892,188,1772
892,189,405
892,196,154
892,198,529
892,199,801
893,40,66
893,177,293
893,185,264
893,188,1773
893,189,406
893,199,802
894,40,67
